Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1,1,0,0,0,0.06891483628643749,0.2832080200501253,0.20266272189349113,360.0,0.0,2,0
1,1,2,1,0,0.23907895811219074,0.5052213868003341,0.3801775147928994,360.0,1.0,2,0
1,1,0,0,0,0.08323126752129774,0.0,0.20710059171597633,360.0,1.0,2,1
1,1,0,1,0,0.8627418959745243,0.0,1.0,360.0,1.0,0,1
1,1,0,1,1,0.12005661250374242,0.7646198830409356,0.23520710059171598,180.0,1.0,0,1
1,1,0,1,1,0.056639721292289266,0.0,0.1863905325443787,360.0,1.0,0,0
1,1,0,0,0,0.03625377643504532,0.5213032581453634,0.15532544378698224,360.0,0.0,0,1
0,0,0,1,0,0.06314471571269155,0.28634085213032584,0.21597633136094674,360.0,1.0,1,0
1,0,1,0,1,0.06820717998965733,0.34252297410192145,0.21597633136094674,360.0,0.0,1,0
1,1,0,0,0,0.010179363653683896,0.0,0.06360946745562131,360.0,0.0,1,0
0,1,1,1,1,0.06752674124275333,0.3237259816207185,0.19674556213017752,360.0,1.0,2,1
1,1,2,0,0,0.09142375003402194,0.0,0.16420118343195267,360.0,1.0,1,1
1,1,2,1,0,0.18826379249339975,0.0,0.21597633136094674,480.0,1.0,0,1
1,1,1,1,0,0.15685473993631094,0.0,0.25443786982248523,360.0,1.0,1,1
1,1,3,1,0,0.18102392422634114,0.0,0.23520710059171598,360.0,1.0,1,1
0,1,0,0,0,0.0009526142456656052,0.8774018379281537,0.1227810650887574,360.0,1.0,2,1
0,1,0,1,1,0.035791078087150596,0.8521303258145363,0.22189349112426035,360.0,1.0,1,1
1,1,0,1,0,0.15900492637652758,0.0,0.28106508875739644,360.0,1.0,1,1
1,1,1,1,0,0.09694891265888245,0.5265246449456976,0.22337278106508876,480.0,1.0,0,1
1,0,2,1,0,0.0004899158977708826,0.0,0.09023668639053255,360.0,1.0,1,1
1,0,0,1,0,0.23959609155983777,0.275062656641604,0.35355029585798814,360.0,1.0,0,1
1,1,3,0,1,0.2175226586102719,0.4223057644110276,0.3890532544378698,360.0,1.0,1,1
1,0,0,0,0,0.11657276611959391,0.956140350877193,0.27071005917159763,360.0,1.0,0,1
1,1,3,1,0,0.009825535505293814,0.0,0.10059171597633136,300.0,1.0,1,1
1,0,0,0,0,0.21352167877847636,0.6035923141186299,0.3905325443786982,360.0,1.0,1,1
1,0,0,1,0,0.12852127051522821,0.0,0.1997041420118343,180.0,1.0,1,1
0,1,0,0,0,0.22356495468277945,0.9390142021720969,0.4378698224852071,360.0,1.0,0,1
1,1,0,1,0,0.2044854522195912,0.0,0.2588757396449704,360.0,1.0,0,1
1,1,0,1,1,0.23848017201491523,0.34440267335004177,0.41420118343195267,360.0,1.0,2,1
1,1,0,1,0,0.10699218856318554,0.36487050960735173,0.21301775147928995,360.0,1.0,2,1
1,1,2,0,0,0.02193734520018508,0.3222639933166249,0.12130177514792899,360.0,1.0,0,1
1,1,0,1,0,0.1631692115075801,0.0,0.20414201183431951,360.0,1.0,1,0
1,1,0,1,0,0.14210282790343212,0.7581453634085213,0.27662721893491127,360.0,1.0,1,1
1,0,1,1,0,0.19898750714460683,0.0,0.2677514792899408,360.0,1.0,1,1
1,0,1,1,1,0.027081462126779348,0.28153717627401836,0.11390532544378698,360.0,1.0,2,1
1,1,0,1,0,0.03159957540622193,0.0,0.11242603550295859,360.0,1.0,0,1
1,1,0,1,0,0.3246781524727144,0.0,0.4630177514792899,480.0,1.0,0,1
1,1,0,0,0,0.2034511853242971,0.3241436925647452,0.3328402366863905,360.0,1.0,2,1
0,1,0,1,0,0.35075256525407583,0.0,0.47337278106508873,360.0,1.0,2,1
1,0,1,1,0,0.20867695490051985,0.0,0.27662721893491127,360.0,1.0,0,1
1,1,0,1,0,0.13333877684330855,0.0,0.20118343195266272,360.0,1.0,2,0
1,1,0,0,1,0.15576603794126453,0.0,0.3047337278106509,360.0,1.0,0,1
1,1,1,0,0,0.3229634468305163,0.45342522974101923,0.4437869822485207,360.0,1.0,2,1
1,1,0,1,0,0.12680656487303013,0.5258980785296575,0.3062130177514793,360.0,1.0,1,1
1,0,0,1,0,0.14678424648213168,0.0,0.23520710059171598,300.0,1.0,0,1
1,0,0,1,0,0.024713535287553413,0.0,0.10946745562130178,360.0,1.0,1,1
1,1,3,1,0,0.09411828747176179,0.0,0.21597633136094674,360.0,0.0,1,0
1,1,0,0,0,0.18491603385863203,0.0,0.3210059171597633,360.0,1.0,1,1
1,1,2,1,0,0.04616096458996761,0.252297410192147,0.14644970414201183,360.0,1.0,1,1
1,0,0,1,0,0.03293323535015378,0.33187134502923976,0.1301775147928994,360.0,0.0,2,0
1,0,0,1,0,0.055061103399471976,0.0,0.14053254437869822,360.0,1.0,0,1
1,1,1,0,0,0.04033640891646934,0.0,0.13609467455621302,360.0,1.0,0,1
1,1,3,1,0,0.03527394463950355,0.0,0.14644970414201183,360.0,1.0,1,1
0,0,1,1,0,0.0809994284314526,0.4218880534670008,0.20118343195266272,360.0,1.0,1,1
1,1,2,1,0,0.3501265616069241,0.7197159565580619,0.5325443786982249,360.0,1.0,2,1
1,0,2,0,0,0.10367164747829401,0.0,0.2440828402366864,360.0,1.0,2,1
1,1,0,1,0,0.030320350562042405,0.0,0.12721893491124261,360.0,1.0,1,1
1,1,0,1,0,0.011485806047739583,0.5355054302422724,0.14201183431952663,180.0,1.0,0,1
1,1,1,1,0,0.17479110530470046,0.8897243107769424,0.28994082840236685,180.0,0.0,1,0
1,1,0,1,0,0.07062954192863559,0.0,0.08136094674556213,360.0,1.0,0,1
0,1,2,1,0,0.2532593015976702,0.0,0.3698224852071006,360.0,1.0,2,1
1,0,3,1,1,0.158052312130862,0.0,0.2514792899408284,360.0,0.0,1,0
1,1,0,1,0,0.23352657793745407,0.3408521303258145,0.34467455621301774,360.0,1.0,2,1
1,1,0,1,1,0.04635148743910073,0.0,0.14053254437869822,360.0,1.0,1,1
1,1,2,1,0,0.17296752946299773,0.0,0.2692307692307692,360.0,1.0,2,1
1,1,0,0,0,0.04477286954628344,0.25668337510442774,0.1819526627218935,360.0,0.0,0,0
0,1,2,1,0,0.41095778558014207,0.0,0.5310650887573964,360.0,0.0,2,0
1,1,0,0,0,0.14839008192482514,0.6050543024227235,0.26479289940828404,360.0,1.0,0,1
0,0,1,1,0,0.05737459513894559,0.0,0.17455621301775148,360.0,1.0,1,0
0,1,0,1,0,0.04586157154132985,0.0,0.1257396449704142,360.0,1.0,0,1
1,1,1,1,0,0.030864701559565607,0.2677527151211362,0.15088757396449703,360.0,0.0,1,1
1,1,0,1,0,0.17405623145804414,0.0,0.257396449704142,360.0,1.0,0,1
1,0,1,1,1,0.03598160093628371,0.835421888053467,0.16124260355029585,360.0,1.0,2,1
1,0,0,1,0,0.13265833809640457,0.33500417710944025,0.2529585798816568,360.0,0.0,0,0
1,0,1,1,0,0.04488173974578808,0.0,0.13165680473372782,360.0,1.0,0,1
1,1,2,0,0,0.15911379657603222,0.5760233918128655,0.3106508875739645,360.0,1.0,2,1
1,1,0,1,0,0.24767970387305735,0.0,0.3431952662721893,360.0,1.0,2,1
1,1,0,0,0,0.2209520698946681,0.772765246449457,0.3224852071005917,360.0,1.0,1,0
0,1,0,1,1,0.20998339729457555,0.0,0.2973372781065089,360.0,1.0,0,1
1,1,1,1,0,0.030265915462290086,0.27673350041771094,0.15828402366863906,360.0,1.0,1,1
0,1,1,1,0,0.013309381889442312,0.0,0.08875739644970414,360.0,1.0,1,1
1,1,0,1,0,0.17615198279850847,0.0,0.26627218934911245,180.0,1.0,2,1
1,1,0,1,1,0.06722734819411556,0.6127819548872181,0.22781065088757396,180.0,1.0,2,1
1,0,0,1,0,0.08293187447265997,0.48099415204678364,0.1849112426035503,360.0,1.0,0,1
1,1,1,1,0,0.004354807980185624,0.0,0.04142011834319527,360.0,1.0,2,1
0,1,0,1,0,0.04387469040037016,0.0,0.1257396449704142,360.0,1.0,1,1
1,0,0,1,0,0.004735853678451866,0.5620300751879699,0.11242603550295859,360.0,0.0,0,0
0,1,0,0,0,0.310334503687978,0.9910192147034252,0.46153846153846156,180.0,1.0,2,1
1,0,1,0,0,0.04071745461473558,0.0,0.12130177514792899,360.0,1.0,1,1
1,1,0,1,0,0.11948504395634305,0.2669172932330827,0.2455621301775148,360.0,1.0,2,1
1,1,0,0,0,0.0055523801747366704,0.0,0.08875739644970414,360.0,1.0,1,0
0,0,1,1,0,0.1612639830162489,0.5699665831244779,0.3076923076923077,360.0,1.0,2,1
1,0,1,1,0,0.05704798454043167,0.0,0.21597633136094674,300.0,1.0,0,1
1,0,0,0,0,0.33510247407528376,0.0,0.4363905325443787,360.0,1.0,2,1
1,1,0,1,0,0.32162978688658445,0.5229741019214703,0.47781065088757396,360.0,1.0,1,0
1,1,0,1,0,0.057537900438202554,0.0,0.1301775147928994,360.0,1.0,1,1
1,1,1,1,0,0.339566152254974,0.30409356725146197,0.44822485207100593,360.0,1.0,2,1
0,1,1,1,0,0.8171524999319562,0.0,0.21597633136094674,360.0,1.0,0,1
0,0,0,1,1,0.25622601453417165,0.0,0.34615384615384615,360.0,1.0,2,1
1,1,0,0,0,0.27359081135516183,0.0,0.3905325443786982,360.0,1.0,1,1
1,0,0,1,0,0.041806156609781986,0.30137844611528825,0.21893491124260356,360.0,1.0,2,0
1,1,2,1,0,0.1260716910263738,0.0,0.19822485207100593,360.0,1.0,1,1
1,1,0,0,0,0.009934405704798454,0.27548036758563077,0.10059171597633136,360.0,1.0,2,0
0,1,0,1,0,0.014370866334612558,0.5812447786131997,0.13757396449704143,360.0,0.0,1,0
1,0,0,1,0,1.0,0.6075605680868839,1.0,360.0,1.0,2,1
0,0,0,1,0,0.057837293486840316,0.0,0.15236686390532544,360.0,0.0,0,0
1,0,0,1,0,0.20238970087912686,0.0,0.34023668639053256,360.0,1.0,2,1
0,0,0,0,0,0.2412291445524074,0.0,0.27218934911242604,360.0,1.0,0,1
1,0,0,1,0,0.2866280177458425,0.0,0.3239644970414201,360.0,1.0,0,1
1,0,2,0,0,0.8880542173593533,0.0,1.0,480.0,1.0,2,1
0,1,0,1,0,0.04033640891646934,0.37030075187969924,0.1849112426035503,360.0,1.0,1,1
1,1,0,0,0,0.005770120573745951,0.0,0.042899408284023666,360.0,1.0,2,1
1,1,2,1,0,0.07757001714705643,0.0,0.07840236686390532,360.0,1.0,1,1
0,0,1,0,0,0.02019542200811083,0.0,0.12130177514792899,360.0,1.0,0,1
0,0,0,1,0,0.0030483655861299366,0.31140350877192985,0.11538461538461539,360.0,1.0,1,1
1,1,0,0,0,0.06540377235241283,0.0,0.12130177514792899,360.0,1.0,1,1
1,0,0,1,0,0.2247625268773305,0.28174603174603174,0.3180473372781065,360.0,0.0,2,0
1,0,1,1,0,0.1224517568928445,0.0,0.1863905325443787,360.0,1.0,1,1
1,1,0,0,0,0.0548433630004627,0.5864661654135338,0.1863905325443787,360.0,1.0,2,1
1,1,1,1,1,0.155847690590893,0.6004594820384294,0.27514792899408286,360.0,1.0,0,1
1,0,0,0,1,0.03851283307476661,0.0,0.1390532544378698,360.0,1.0,1,1
1,1,1,1,0,0.00185079339157889,0.0,0.0,360.0,0.0,1,0
0,0,0,1,0,0.21216080128466835,0.0,0.2869822485207101,360.0,1.0,2,1
0,1,0,1,0,0.14338205274761165,0.0,0.20562130177514792,180.0,1.0,2,1
1,0,0,1,0,0.21088157644048883,0.26900584795321636,0.3224852071005917,360.0,1.0,1,1
1,0,3,1,0,0.0055523801747366704,0.5618212197159566,0.11242603550295859,360.0,1.0,2,1
1,0,0,1,0,0.2664325957377317,0.36904761904761907,0.42159763313609466,180.0,1.0,1,1
1,1,1,1,0,0.14174899975504204,0.5601503759398496,0.22041420118343194,360.0,1.0,0,1
1,0,0,1,0,0.12152636019705507,0.0,0.21597633136094674,360.0,1.0,0,1
0,0,0,1,1,0.1437086633461256,0.0,0.25443786982248523,360.0,1.0,1,1
1,1,0,1,0,0.2934051876650064,0.552422723475355,0.49556213017751477,180.0,1.0,1,1
1,0,0,1,1,0.12966440761002695,0.0,0.21597633136094674,480.0,1.0,2,1
1,1,2,1,0,0.12754143871968646,0.26545530492898917,0.25,360.0,1.0,0,1
1,1,0,1,0,0.6868893062246536,0.0,0.7751479289940828,360.0,1.0,2,1
1,1,1,0,1,0.2074793827059688,0.0,0.23668639053254437,360.0,1.0,0,1
1,1,2,0,0,0.08554475926077135,0.956140350877193,0.21597633136094674,360.0,1.0,1,1
1,1,3,1,0,0.18034348547943715,0.0,0.2781065088757396,360.0,1.0,1,0
1,0,0,1,0,0.07218094227157672,0.9864243943191312,0.26627218934911245,360.0,1.0,0,1
1,1,0,0,0,0.03791404697749109,0.7781954887218046,0.13757396449704143,360.0,1.0,2,1
0,0,0,1,1,0.13322990664380394,0.5559732664995823,0.28254437869822485,360.0,1.0,1,1
1,1,0,1,0,0.3867886012901119,0.3448203842940685,0.21597633136094674,360.0,1.0,1,1
1,1,3,1,0,0.3887754824310716,0.35233918128654973,0.5428994082840237,360.0,1.0,2,1
1,1,0,0,0,0.061212269671484174,0.6150793650793651,0.20118343195266272,360.0,1.0,1,0
1,0,2,1,0,0.109958901499687,0.0,0.20266272189349113,180.0,1.0,1,1
1,1,0,1,0,0.03467515854222803,0.358187134502924,0.09911242603550297,360.0,0.0,0,0
1,1,1,0,0,0.7982635203179009,0.2671261487050961,1.0,360.0,1.0,2,1
0,0,0,0,0,0.5831360060967312,0.0,0.6982248520710059,360.0,1.0,0,1
0,1,2,1,0,0.153806374350181,0.0,0.26479289940828404,360.0,1.0,2,1
1,1,0,1,0,0.23954165646008546,0.0,0.2958579881656805,180.0,1.0,2,1
1,1,2,0,0,0.18426281266160421,0.2821637426900585,0.2677514792899408,360.0,1.0,2,0
1,0,2,1,0,0.13189624669987207,0.6000417710944027,0.3106508875739645,360.0,1.0,2,1
1,1,1,1,0,0.007784219264581802,0.0,0.07988165680473373,360.0,1.0,2,0
1,0,0,1,0,0.08886530034566288,0.6860902255639098,0.27071005917159763,360.0,1.0,0,1
1,1,0,0,0,0.1648022645001497,0.3404344193817878,0.28402366863905326,360.0,1.0,2,1
1,0,0,1,0,0.16605427179445306,0.5169172932330827,0.2455621301775148,360.0,1.0,2,1
0,0,0,0,0,0.06834326773903814,0.35693400167084377,0.20857988165680474,360.0,1.0,2,1
1,1,0,0,1,0.41740834490079204,0.497702589807853,0.5532544378698225,360.0,1.0,0,1
1,1,3,1,0,0.026645981328760785,0.0,0.13165680473372782,360.0,1.0,0,1
1,0,0,1,0,0.10168476633733431,0.5923141186299081,0.23520710059171598,480.0,1.0,2,1
1,1,0,1,1,0.17225987316621758,0.0,0.22337278106508876,360.0,1.0,2,1
1,1,0,1,1,0.17528102120247135,0.4571846282372598,0.3106508875739645,180.0,1.0,2,1
1,1,0,1,0,0.1534525462017909,0.908939014202172,0.378698224852071,360.0,1.0,2,0
1,0,1,1,0,0.047031926186004734,0.0,0.14792899408284024,360.0,1.0,2,1
1,0,0,1,0,0.024686317737677255,0.0,0.10798816568047337,360.0,1.0,1,1
1,0,3,0,0,0.14822677662556816,0.5137844611528822,0.3121301775147929,360.0,1.0,2,1
1,1,0,1,0,0.13412808578971722,0.0,0.23372781065088757,360.0,1.0,1,1
0,1,0,1,0,0.028768950219101277,0.5908521303258145,0.16124260355029585,360.0,1.0,2,1
1,0,2,1,0,0.1792003483846384,0.0,0.2455621301775148,360.0,1.0,0,1
1,1,0,1,0,0.08897417054516753,0.0,0.1863905325443787,360.0,1.0,0,0
0,1,3,1,0,0.16167224626439128,0.9486215538847118,0.35650887573964496,360.0,0.0,1,1
1,1,0,1,0,0.266650336136741,0.33458646616541354,0.371301775147929,360.0,1.0,1,1
0,1,2,1,0,0.027054244576903187,0.5632832080200502,0.1937869822485207,360.0,1.0,1,1
1,1,0,1,0,0.0025584496883590538,0.0,0.08284023668639054,360.0,1.0,1,1
0,1,2,1,0,0.22165972619144825,0.3606934001670844,0.3224852071005917,360.0,1.0,0,1
1,1,2,1,0,0.13799297787213194,0.34147869674185466,0.28550295857988167,360.0,0.0,1,1
0,1,2,1,0,0.1764785933970224,0.2646198830409357,0.28402366863905326,360.0,1.0,0,1
1,0,2,0,0,0.2673852099833973,0.30158730158730157,0.4171597633136095,360.0,0.0,0,1
1,1,0,1,0,0.2383440842655344,0.36152882205513787,0.35798816568047337,360.0,1.0,1,0
1,1,0,1,0,0.4762254701831741,0.0,0.5976331360946746,360.0,1.0,1,1
1,0,0,1,0,0.11254456873792221,0.0,0.21893491124260356,360.0,1.0,2,1
0,1,0,1,0,0.09825535505293813,0.5595238095238095,0.23816568047337278,360.0,1.0,2,1
1,0,1,1,0,0.0752565254075828,0.0,0.10502958579881656,360.0,1.0,1,1
1,0,0,1,0,0.024250836939658692,0.2844611528822055,0.09615384615384616,360.0,1.0,2,1
1,1,3,1,0,0.12465637843281348,0.0,0.2455621301775148,360.0,1.0,0,1
1,1,1,1,0,0.04738575433439482,0.3686299081035923,0.15680473372781065,360.0,1.0,2,0
1,0,2,1,1,0.37334313165128874,0.4799498746867168,0.507396449704142,360.0,1.0,1,1
1,0,0,1,1,0.1283307476660951,0.0,0.1819526627218935,180.0,1.0,1,1
0,1,2,1,0,0.13178737650036743,0.0,0.1937869822485207,360.0,0.0,1,1
1,1,3,0,0,0.06415176505810948,0.0,0.09171597633136094,360.0,1.0,1,1
1,1,0,1,0,0.007566478865572521,0.2518796992481203,0.10502958579881656,360.0,1.0,0,1
0,1,1,1,0,0.004463678179690264,0.531328320802005,0.10650887573964497,360.0,0.0,1,0
0,1,2,1,0,0.08061838273318636,0.0,0.14201183431952663,360.0,0.0,1,0
1,0,0,1,0,0.012710595792166789,0.4947786131996658,0.128698224852071,360.0,1.0,2,1
1,0,0,1,0,0.1369314934269617,0.0,0.24260355029585798,180.0,1.0,1,1
1,1,0,1,0,0.31253912522794697,0.29365079365079366,0.5044378698224852,360.0,1.0,0,1
1,1,0,1,0,0.31496148716692524,0.8421052631578947,0.4393491124260355,360.0,1.0,1,1
1,1,0,1,0,0.15786178928172886,0.0,0.28846153846153844,180.0,1.0,0,1
1,1,0,1,0,0.034593505892599546,0.3606934001670844,0.17455621301775148,180.0,0.0,1,0
1,1,0,1,0,0.2918537873220653,0.0,0.3772189349112426,360.0,1.0,2,1
1,1,0,1,0,0.31898968454859694,0.0,0.4349112426035503,180.0,0.0,2,0
0,0,3,1,0,0.03189896845485969,0.0,0.10355029585798817,360.0,0.0,2,0
1,1,0,1,1,0.19626575215699082,0.0,0.30177514792899407,180.0,0.0,1,1
1,1,3,0,1,0.04934541792547835,0.28174603174603174,0.20118343195266272,360.0,1.0,0,1
1,0,0,1,0,0.23820799651615363,0.0,0.3594674556213018,360.0,0.0,2,0
1,0,0,1,1,0.8656541738112735,0.3335421888053467,1.0,360.0,1.0,1,0
0,0,0,1,0,0.004191502680928663,0.0,0.07396449704142012,360.0,1.0,1,1
1,1,0,0,0,0.3343131651288751,0.0,0.40236686390532544,360.0,1.0,1,1
1,1,0,1,1,0.1429465719495931,0.3034670008354219,0.2529585798816568,360.0,1.0,2,1
0,1,1,1,0,0.5326746686263303,0.9306599832915622,0.7633136094674556,360.0,1.0,2,0
0,0,0,1,0,0.09164149043303121,0.0,0.13609467455621302,360.0,1.0,2,1
0,0,1,1,0,0.27601317329414005,0.5889724310776943,0.39349112426035504,360.0,1.0,2,0
1,1,1,1,0,0.00917231430826597,0.33187134502923976,0.11982248520710059,360.0,1.0,2,0
1,0,0,1,0,0.05974252197817152,0.3030492898913952,0.1390532544378698,360.0,1.0,2,1
1,1,0,0,1,0.009907188154922295,0.3078529657477026,0.09171597633136094,360.0,1.0,1,0
0,1,2,1,0,0.5439155167251843,0.0,0.6612426035502958,180.0,0.0,2,0
0,1,0,1,0,0.2492855393157508,0.0,0.3136094674556213,360.0,1.0,0,1
1,1,0,0,0,0.2810484200212297,0.3147451963241437,0.3816568047337278,360.0,1.0,2,1
1,1,0,1,0,0.40831768324215456,0.0,0.5473372781065089,360.0,1.0,1,1
1,1,0,1,0,0.01279224844179527,0.8673767752715121,0.11834319526627218,360.0,1.0,1,1
0,0,1,1,0,0.07130998067553959,0.0,0.11242603550295859,360.0,1.0,2,1
1,1,0,1,0,0.010533191802073977,0.0,0.07544378698224852,360.0,1.0,0,1
1,1,0,1,0,0.03451185324297107,0.6098579782790309,0.1849112426035503,360.0,1.0,2,1
1,0,0,0,0,0.037995699627119565,0.0,0.11834319526627218,360.0,1.0,0,1
1,0,0,1,0,0.09278462752782994,0.2573099415204678,0.1878698224852071,360.0,1.0,0,1
0,0,0,1,0,0.04567104869219673,0.27610693400167086,0.15236686390532544,360.0,1.0,1,0
0,0,0,1,0,0.015350698130154324,0.8080618212197159,0.21597633136094674,180.0,0.0,1,0
0,0,1,0,0,0.026645981328760785,0.46345029239766083,0.15828402366863906,360.0,1.0,1,1
1,1,0,0,0,0.023134917394736127,0.2506265664160401,0.13609467455621302,360.0,1.0,1,1
1,1,0,0,0,0.5309871805340083,0.36528822055137844,0.6730769230769231,360.0,1.0,1,1
1,1,0,1,0,0.20903078304890993,0.9502923976608187,0.4068047337278107,360.0,1.0,2,0
1,1,2,1,0,0.5045045045045045,0.0,0.5976331360946746,360.0,1.0,2,1
0,1,1,1,0,0.08486432051386734,0.0,0.20857988165680474,360.0,1.0,1,1
0,0,0,1,0,0.04765792983315642,0.0,0.1390532544378698,180.0,1.0,1,0
1,1,1,1,0,0.2350235431806429,0.0,0.32840236686390534,360.0,1.0,0,0
1,1,0,1,1,0.05775564083721183,0.3412698412698413,0.16863905325443787,360.0,1.0,2,1
1,1,0,1,0,0.05201273781334204,0.3669590643274854,0.16124260355029585,360.0,1.0,0,1
1,0,0,1,0,0.03859448572439509,0.30451127819548873,0.1819526627218935,360.0,1.0,2,1
0,1,2,1,0,0.02014098690835851,0.0,0.07248520710059171,360.0,1.0,1,1
0,0,0,1,0,0.04327590430309464,0.5246449456975772,0.14349112426035504,360.0,1.0,2,1
1,1,0,1,0,0.06423341770773795,0.0,0.21597633136094674,360.0,0.0,1,0
1,1,0,1,0,0.16444843635175962,0.29741019214703424,0.26479289940828404,360.0,1.0,2,1
1,1,0,1,1,0.00919953185814213,0.3283208020050125,0.14201183431952663,360.0,1.0,1,1
0,0,2,1,0,0.034457418143218746,0.0,0.17011834319526628,360.0,1.0,0,1
1,1,1,1,0,0.24305272039411013,0.0,0.3343195266272189,360.0,1.0,1,0
1,0,2,1,0,0.023080482294983804,0.0,0.12721893491124261,360.0,1.0,1,1
1,1,0,1,0,0.061375574970741135,0.62531328320802,0.15976331360946747,360.0,1.0,0,0
1,1,0,0,0,0.29365014561389186,0.746031746031746,0.47633136094674555,360.0,1.0,1,0
1,0,0,1,1,0.024441359788791812,0.2573099415204678,0.13313609467455623,360.0,1.0,1,1
1,0,0,1,0,0.012411202743529028,0.0,0.10946745562130178,360.0,1.0,2,1
1,0,0,1,0,0.0971122179581394,0.0,0.16863905325443787,360.0,1.0,0,1
1,0,2,1,0,0.05263874146049373,0.4993734335839599,0.1257396449704142,360.0,1.0,1,1
1,0,0,1,0,0.12152636019705507,0.5852130325814536,0.27071005917159763,360.0,1.0,2,1
1,0,0,1,0,0.23907895811219074,0.0,0.28106508875739644,360.0,1.0,2,1
0,0,0,0,0,0.021392994202661875,0.0,0.09615384615384616,360.0,0.0,0,0
1,0,0,1,0,0.12745978607005798,0.558688387635756,0.28846153846153844,360.0,1.0,2,1
1,0,0,0,0,0.10320894913039928,0.0,0.1997041420118343,360.0,0.0,0,0
0,1,3,1,0,0.02259056639721292,0.0,0.16420118343195267,180.0,0.0,2,1
1,0,2,1,0,0.1434909229471163,0.0,0.2692307692307692,360.0,1.0,0,1
1,1,3,0,0,0.04670531558749082,0.25167084377610693,0.13165680473372782,360.0,1.0,1,0
1,0,0,1,0,0.09806483220380502,0.5802005012531328,0.23076923076923078,180.0,1.0,1,1
1,0,0,1,0,0.012329550093900547,0.8222639933166249,0.15236686390532544,360.0,1.0,0,1
1,1,0,1,0,0.09017174273971858,0.3744778613199666,0.15976331360946747,360.0,1.0,1,1
1,0,0,1,0,0.05350970305653085,0.3109857978279031,0.1346153846153846,360.0,1.0,1,1
1,1,2,1,0,0.25369478239568877,0.0,0.34171597633136097,360.0,1.0,2,1
1,1,0,1,0,0.008328570262105005,0.34502923976608185,0.05621301775147929,180.0,1.0,2,1
1,0,0,1,0,0.07942081053863531,0.0,0.17011834319526628,360.0,1.0,2,1
1,1,0,1,0,0.08984513214120465,0.3180868838763576,0.1952662721893491,360.0,1.0,1,0
1,0,0,1,0,0.1894613646879508,0.0,0.23816568047337278,360.0,1.0,2,0
1,0,1,1,0,0.12522794698021283,0.0,0.23076923076923078,360.0,1.0,2,1
1,1,0,1,0,0.16142728831550585,0.0,0.27958579881656803,360.0,1.0,1,1
0,1,0,1,0,0.22029884869764024,0.0,0.32840236686390534,360.0,1.0,1,1
1,1,0,1,0,0.2910100432759043,0.0,0.3890532544378698,360.0,1.0,0,1
1,1,0,1,0,0.05508832094934814,0.0,0.21597633136094674,360.0,1.0,2,1
0,0,2,0,0,0.11322500748482621,0.8030492898913951,0.28254437869822485,360.0,1.0,2,1
1,1,2,1,0,0.2691543507253477,0.0,0.38461538461538464,360.0,1.0,0,1
1,1,3,1,0,0.6687079829073787,0.3531746031746032,0.8091715976331361,360.0,1.0,2,1
0,1,2,1,0,0.32348058027816334,0.4880952380952381,0.47633136094674555,360.0,1.0,0,1
0,1,0,1,1,0.06796222204077189,0.9448621553884712,0.2588757396449704,360.0,1.0,0,1
1,0,1,1,0,0.03162679295609809,0.2506265664160401,0.11686390532544379,300.0,1.0,0,1
0,1,0,0,1,0.09850031300182358,0.4818295739348371,0.28550295857988167,360.0,1.0,2,1
1,0,0,1,0,0.19863367899621676,0.0,0.28254437869822485,360.0,1.0,0,0
1,1,2,0,0,0.09942570969761302,0.0,0.1908284023668639,360.0,0.0,0,1
1,0,0,0,0,0.09673117225987317,0.0,0.16715976331360946,480.0,1.0,1,1
1,1,3,0,0,0.2674396450831496,0.27401837928153716,0.3994082840236686,360.0,1.0,1,1
1,1,0,0,0,0.06562151275142211,0.3201754385964912,0.21597633136094674,360.0,1.0,2,1
1,0,1,1,0,0.2884788111374214,0.0,0.3801775147928994,360.0,1.0,2,1
1,1,1,1,0,0.07648131515201001,0.0,0.13313609467455623,480.0,1.0,1,1
1,0,2,1,0,0.058191121635230394,0.297827903091061,0.17011834319526628,360.0,1.0,1,1
1,0,1,1,1,0.0886475599466536,0.0,0.20857988165680474,360.0,1.0,1,1
1,1,1,1,0,0.2109632290901173,0.36403508771929827,0.35650887573964496,480.0,1.0,1,1
1,1,0,1,0,0.019514983261206827,0.3122389306599833,0.05621301775147929,360.0,1.0,1,1
1,0,0,1,0,0.031844533355107375,0.48663324979114453,0.21153846153846154,360.0,1.0,1,1
1,1,0,1,0,0.4443265017283144,0.4398496240601504,0.6050295857988166,360.0,1.0,0,1
1,1,1,1,0,0.028088511472197274,0.616750208855472,0.13313609467455623,180.0,1.0,2,1
1,1,0,1,0,0.12296889034049155,0.2581453634085213,0.23964497041420119,360.0,1.0,1,1
1,1,1,1,0,0.12696987017228709,0.4797410192147034,0.2588757396449704,360.0,1.0,2,1
0,1,0,0,0,0.09858196565145205,0.2878028404344194,0.1908284023668639,360.0,1.0,1,1
1,0,0,1,0,0.1518194932092213,0.0,0.2529585798816568,360.0,1.0,0,1
1,0,1,1,0,0.038104569826624204,0.0,0.10650887573964497,360.0,1.0,0,1
1,0,0,1,0,0.11793364361340192,0.0,0.19822485207100593,360.0,1.0,2,1
